-0.1431003362,-0.0352117047,-0.0197245292,0.0341024995,0.0296298005,0.0544071198,-0.0548533425,0.0065547479,-0.0319224708,0.0386314541
0.0319084823,-0.0802324861,-0.0430838093,-0.0533045903,-0.0413398333,-0.0068945619,0.0014164081,0.0097187301,-0.0461930297,0.0328792296
-0.0954063758,0.0439806134,0.0591000952,-0.0126022752,-0.1049478427,-0.0018681992,-0.0768183693,-0.0406743139,0.0286871977,-0.0688352808
0.0215859953,-0.2811755836,-0.0158766657,-0.0270424560,-0.0308710057,0.0174673479,0.0584849492,-0.0015659144,-0.0525531843,0.0330499820
0.0611682869,-0.0110030798,-0.0609292723,-0.0695977435,-0.0125801805,0.0337930396,0.0198764540,0.0052098176,0.0424977466,0.0439035147
0.0494422987,-0.0105816685,0.0128047168,-0.0719190165,0.0616355389,0.0437969603,0.0513484068,0.0314106457,0.0120664285,0.0334077291
-0.0714153722,-0.0073088491,-0.0309594218,0.0465238355,0.0357813872,0.0390247628,0.0069217449,-0.0069810003,-0.0162998624,0.0679230765
0.0073665720,-0.0457060114,-0.0541247986,0.0530564412,-0.0585829094,0.0266063102,-0.0410835780,-0.0312488340,0.0294541828,-0.0134747298
0.0069098310,-0.0750745311,0.0389750600,0.0404575914,-0.0120683424,0.0396080650,-0.0325572565,-0.0313573778,-0.0410212837,0.0437075533
-0.0475849584,-0.0202286672,-0.0064323395,0.0146994237,-0.0090928013,-0.0730371103,-0.0297802929,-0.0890193284,0.0662611797,0.0306669213
-0.0269091334,-0.0491210856,0.0349237733,-0.0251246952,0.0289200004,-0.0453874543,-0.0565563142,-0.0274865441,0.0574557371,0.0231870580
0.0221340284,-0.0359548777,0.0363261327,-0.0257111210,-0.0065633534,-0.0284787938,-0.0219107103,-0.0190227665,0.0070941690,-0.0146435564
-0.0309653934,0.0325558223,0.0178796258,0.0150512913,0.0553387552,0.0450420007,0.0382716022,-0.0674560368,0.0473413542,-0.0031726477
0.0780166835,0.0083249994,0.0035900401,0.0091347257,-0.0342538692,-0.0047803437,-0.0340736322,0.0248168912,0.0092208749,0.0030704795
-0.0518163554,-0.0464982316,0.0045433654,0.0536991358,0.0121385567,0.0721735507,-0.0014202641,-0.0158834700,0.0402838401,0.0558431000
-0.0728988722,-0.0804606229,0.0200276263,-0.0021356312,-0.0256451778,0.0161674134,0.0201931410,-0.0009603425,0.0195806734,-0.0799134299
-0.0165853277,0.0338171870,0.0726877302,0.0005830364,-0.0212953072,0.0122078406,0.0451483652,0.0264881980,-0.0442350358,-0.0205943584
0.0710148513,-0.0284925364,-0.0132430876,-0.0017025007,-0.0236099120,0.0589776039,0.0184407122,-0.0789908618,0.0196363274,-0.0596653894
-0.0211915802,0.0462389998,0.0141925029,0.0090600625,0.0340047814,0.0086600045,0.0338842459,-0.1326972693,0.0184088051,-0.0053823683
-0.0089656543,-0.0721770972,-0.0520339943,0.0081190113,0.0146955540,0.0100362180,0.0364931300,-0.0631139651,-0.0273266863,0.0284731630
-0.0238561835,-0.0872629657,-0.0672672987,-0.0236388873,0.0420672074,0.0263374299,-0.0028193593,-0.0265060030,-0.0045119054,-0.0346602090
0.0102363918,-0.0128872273,0.0668845549,0.0120633869,0.0220205262,0.0278439466,0.0011511387,-0.0933113620,-0.0285923667,0.0549382903
0.0064472160,-0.0609943867,-0.0030031165,0.0692513660,-0.0187877398,0.0154774673,-0.1073370427,0.0201641005,-0.0378686711,0.0057971212
0.0519687012,0.0402660333,0.0084125800,-0.0144913029,-0.0304174833,-0.0102859382,0.0218742583,-0.0157656055,0.0102882860,-0.0864692554
0.0072674300,0.0082696583,-0.0643113181,-0.0663944557,-0.0152041977,0.0148706101,-0.0936714783,-0.0134893833,-0.0174544565,-0.0175853372
-0.1028659195,-0.0523333512,0.0044331462,0.0237410441,-0.0162442997,-0.0149246883,-0.0902909338,0.0413861126,0.0512703918,-0.0400948524
0.0086291907,-0.0301050395,-0.0445466600,-0.0314732268,0.0394195616,0.0689266473,0.0388492830,-0.1115394384,0.0345527269,0.0241653379
-0.0616687983,0.0481017418,0.0156346112,-0.0346919820,0.0306812953,-0.1174452007,-0.0074011968,0.0373851173,0.0454002246,0.0492607541
0.0520286299,-0.1124590114,-0.0039146529,-0.0399491116,0.0467814691,-0.0467646830,0.0541776381,-0.0744126588,-0.0606278554,0.0368168689
